,timestamp,datetime,BrowerAHU2/DA-T,BrowerAHU2/OA-T
392,1389974400000.0,2014-01-17 08:00:00,70.44586944580078,50.41196823120117
393,1389978000000.0,2014-01-17 09:00:00,72.1627426147461,52.14499282836914
394,1389981600000.0,2014-01-17 10:00:00,73.4277114868164,56.364227294921875
395,1389985200000.0,2014-01-17 11:00:00,72.07049560546875,60.29136657714844
396,1389988800000.0,2014-01-17 12:00:00,69.72672271728516,63.33533477783203
397,1389992400000.0,2014-01-17 13:00:00,69.89521789550781,65.2993392944336
398,1389996000000.0,2014-01-17 14:00:00,69.48821258544922,67.67756652832031
399,1389999600000.0,2014-01-17 15:00:00,70.68599700927734,69.14887237548828
400,1390003200000.0,2014-01-17 16:00:00,69.88790130615234,68.09906005859375
401,1390006800000.0,2014-01-17 17:00:00,66.8423080444336,64.49169158935547
402,1390010400000.0,2014-01-17 18:00:00,63.36909866333008,60.61367416381836
